"id","anonymity","cues","MOD","base_resp","comp","feltresp","concern","courage","MOD_group","state_disinhibition","self_disclosure"
49,0,0,2.56033265303272,0.603164535495772,0,0.603164535495772,0,1,"low MOD",0.439077474160181,"low"
50,0,0,3.55278130349277,0.879952098471236,0,0.879952098471236,0,1,"high MOD",0.506596477930816,"low"
51,0,0,2.87582101869409,0.616644960423984,0,0.616644960423984,0,1,"low MOD",0.483466322745557,"low"
52,0,0,4.04888769244012,0.852147776072077,0,0.852147776072077,0,1,"high MOD",0.591475713891688,"low"
53,0,0,2.15886914465325,0.573310206541307,0,0.573310206541307,0,1,"low MOD",0.386499804857021,"no"
54,0,0,3.83804073611637,0.747850555868189,0,0.747850555868189,0,1,"high MOD",0.591129172981537,"low"
55,0,0,1.97728248777074,0.765574001091434,0,0.765574001091434,0,1,"low MOD",0.299405305475057,"no"
56,0,0,4.50535822579275,0.82110187689288,0,0.82110187689288,0,1,"high MOD",0.671254534154922,"high"
57,0,0,3.10481476386123,0.841896638911944,0,0.841896638911944,0,1,"high MOD",0.449387920928822,"low"
58,0,0,2.81521599745245,0.958559807503975,0,0.958559807503975,0,1,"low MOD",0.368937904991461,"no"
59,0,0,2.68336294805385,0.877649912077824,0,0.877649912077824,0,1,"low MOD",0.373548172907416,"no"
60,0,0,3.70377088394452,0.960642895946539,0,0.960642895946539,0,1,"high MOD",0.504997706469452,"low"
61,0,0,3.41882454390333,0.617765429645268,0,0.617765429645268,0,1,"high MOD",0.566660566863507,"low"
62,0,0,2.86337430517593,0.800833474466754,0,0.800833474466754,0,1,"low MOD",0.424878054806527,"low"
63,0,0,3.12658158138217,0.739258100651572,0,0.739258100651572,0,1,"high MOD",0.484317750781389,"low"
64,0,0,2.61326549673549,0.786433348177661,0,0.786433348177661,0,1,"low MOD",0.390830584673873,"no"
65,0,0,2.24261296588837,0.591489572742973,0,0.591489572742973,0,1,"low MOD",0.393789818523449,"no"
66,0,0,3.14399609912427,0.932614541923744,0,0.932614541923744,0,1,"high MOD",0.427502617734889,"low"
67,0,0,3.57300960231084,0.219778138203057,0,0.219778138203057,0,1,"high MOD",0.712838973216112,"high"
68,0,0,2.70547323540998,0.828641363061661,0,0.828641363061661,0,1,"low MOD",0.392029309121024,"no"
69,0,0,3.18944545098016,0.792387073861277,0,0.792387073861277,0,1,"high MOD",0.477641738962709,"low"
70,0,0,2.47084214888768,0.853524501898117,0,0.853524501898117,0,1,"low MOD",0.348275868475608,"no"
71,0,0,2.36824659948372,0.659139253279671,0,0.659139253279671,0,1,"low MOD",0.392302783526827,"no"
72,0,0,2.95875263706258,0.963360916504025,0,0.963360916504025,0,1,"low MOD",0.389543200623774,"no"
73,0,0,2.82919355934741,0.826409378421393,0,0.826409378421393,0,1,"low MOD",0.411749969616097,"low"
74,0,0,2.54275055286823,0.757740065330232,0,0.757740065330232,0,1,"low MOD",0.38881083418581,"no"
75,0,0,1.86468042833453,0.811669392722767,0,0.811669392722767,0,1,"low MOD",0.267898714290614,"no"
76,0,0,2.18608099951403,0.262206150031779,0,0.262206150031779,0,1,"low MOD",0.486410569146226,"low"
77,0,0,1.98178673737533,0.483248987698355,0,0.483248987698355,0,1,"low MOD",0.386967501842865,"no"
78,0,0,2.33595353763123,0.638846476629784,0,0.638846476629784,0,1,"low MOD",0.393578551441794,"no"
79,0,0,2.11194867524956,0.928255751262214,0,0.928255751262214,0,1,"low MOD",0.270067257342329,"no"
80,0,0,3.29389678114434,0.602980483920537,0,0.602980483920537,0,1,"high MOD",0.55199012512358,"low"
81,0,0,2.83903477736277,0.480819585479083,0,0.480819585479083,0,1,"low MOD",0.519599324062246,"low"
82,0,0,2.00284689560337,0.835607731865613,0,0.835607731865613,0,1,"low MOD",0.281789451057253,"no"
83,0,0,2.36730623727929,0.679778442758067,0,0.679778442758067,0,1,"low MOD",0.385807592578947,"no"
84,0,0,3.12690496550772,0.624890546257136,0,0.624890546257136,0,1,"high MOD",0.519557518922069,"low"
85,0,0,3.48887484607085,0.695906729314595,0,0.695906729314595,0,1,"high MOD",0.55339405960641,"low"
86,0,0,3.54648021007775,0.84399927560683,0,0.84399927560683,0,1,"high MOD",0.51668948597909,"low"
87,0,0,2.96245934174586,0.761564992445746,0,0.761564992445746,0,1,"low MOD",0.452204516439134,"low"
88,0,0,4.63647185019448,0.570507865699697,0,0.570507865699697,0,1,"high MOD",0.768531710583859,"high"
89,0,0,2.5405216753079,0.384328075413875,0,0.384328075413875,0,1,"low MOD",0.503363926843099,"low"
90,0,0,3.76474442735316,0.986689839006241,0,0.986689839006241,0,1,"high MOD",0.506363807590874,"low"
91,0,0,2.77869187187547,0.497756730034535,0,0.497756730034535,0,1,"low MOD",0.505104371047138,"low"
92,0,0,3.54400728254108,0.528762720103627,0,0.528762720103627,0,1,"high MOD",0.613304898820589,"high"
93,0,0,2.90816191324094,0.704003359754078,0,0.704003359754078,0,1,"low MOD",0.461562337497351,"low"
94,0,0,2.71586335348658,0.834910056995252,0,0.834910056995252,0,1,"low MOD",0.391698959922473,"no"
95,0,0,2.91561359411668,0.819928694121649,0,0.819928694121649,0,1,"low MOD",0.427039416288213,"low"
96,0,0,3.0358107454978,0.926708610446157,0,0.926708610446157,0,1,"high MOD",0.412675926862383,"low"
97,0,0,4.19393078969007,0.716874529184253,0,0.716874529184253,0,1,"high MOD",0.655412574049472,"high"
98,0,0,3.61582478436665,0.725654277680426,0,0.725654277680426,0,1,"high MOD",0.563771727539354,"low"
99,0,0,2.13617138159998,0.899932988552273,0,0.899932988552273,0,1,"low MOD",0.282508523768529,"no"
100,0,0,1.69247446952696,0.739838336664322,0,0.739838336664322,0,1,"low MOD",0.26350735326128,"no"
1,1,0,3.34069286701135,0.536356076555572,1,0.00429084861244457,0,1,"high MOD",0.743401718428686,"high"
2,1,0,3.59090536978925,0.499574048937457,1,0.00399659239149965,0,1,"high MOD",0.781986490000961,"high"
3,1,0,3.6850009796425,0.886588426630706,1,0.00709270741304565,0,1,"high MOD",0.795510086894833,"high"
4,1,0,3.24343828337247,0.555034847692155,1,0.00444027878153723,0,1,"high MOD",0.728393496278368,"high"
5,1,0,2.90903191245189,0.948705225442032,1,0.00758964180353625,0,1,"low MOD",0.675977327514587,"high"
6,1,0,3.33752751956707,0.732712449334741,1,0.00586169959467793,0,1,"high MOD",0.742431403135032,"high"
7,1,0,2.36754254200629,0.779555830177713,1,0.0062364466414217,0,1,"low MOD",0.593087638265145,"low"
8,1,0,2.51948990502732,0.887521083347727,1,0.00710016866678181,0,1,"low MOD",0.616198395029808,"high"
9,1,0,4.29920422704029,0.608291932476677,1,0.00486633545981341,0,1,"high MOD",0.890687931710871,"high"
10,1,0,2.43152985306288,0.810294845687036,1,0.00648235876549629,0,1,"low MOD",0.602856174697214,"high"
11,1,0,2.89370767506916,0.384385342232803,1,0.00307508273786242,0,1,"low MOD",0.675008847629759,"high"
12,1,0,2.21126653468064,0.88483347811107,1,0.00707866782488856,0,1,"low MOD",0.568786030620132,"low"
13,1,0,4.39756558942015,0.577085460203946,1,0.00461668368163157,0,1,"high MOD",0.905897264931829,"high"
14,1,0,2.73104675173645,0.458999105086796,1,0.00367199284069436,0,1,"low MOD",0.649800425546933,"high"
15,1,0,3.76842372679776,0.896794310675906,1,0.00717435448540724,0,1,"high MOD",0.808319233511838,"high"
16,1,0,3.7795907630805,0.593453091948849,1,0.00474762473559079,0,1,"high MOD",0.810783925170665,"high"
17,1,0,2.25619761850493,0.927493085279869,1,0.00741994468223895,0,1,"low MOD",0.575593496790838,"low"
18,1,0,3.27833847661337,0.691054465441373,1,0.00552843572353098,0,1,"high MOD",0.733427939256355,"high"
19,1,0,3.84832961756568,0.6506429049878,1,0.00520514323990239,0,1,"high MOD",0.821218358628596,"high"
20,1,0,3.53098575674717,0.79089145169091,1,0.00632713161352728,0,1,"high MOD",0.772050999003095,"high"
21,1,0,2.23821623625316,0.883766226147782,1,0.00707012980918225,0,1,"low MOD",0.572934765636122,"low"
22,1,0,2.53482695566956,0.891816389045674,1,0.00713453111236539,0,1,"low MOD",0.618547368222282,"high"
23,1,0,3.7653573093629,0.640064063206154,1,0.00512051250564923,0,1,"high MOD",0.808479428361784,"high"
24,1,0,3.43949736628173,0.660053387734563,1,0.0052804271018765,0,1,"high MOD",0.758297924935073,"high"
25,1,0,2.93445272487018,0.911661490809069,1,0.00729329192647254,0,1,"low MOD",0.679979406310343,"high"
26,1,0,3.94923478501755,0.883042714273634,1,0.00706434171418907,0,1,"high MOD",0.836170169475257,"high"
27,1,0,3.78929583778928,0.884630339331093,1,0.00707704271464874,0,1,"high MOD",0.811560269593844,"high"
28,1,0,3.57112271909529,0.888281969051268,1,0.00710625575241014,0,1,"high MOD",0.777986185783149,"high"
29,1,0,2.33120050424096,0.588150112562359,1,0.00470520090049887,0,1,"low MOD",0.587967708067687,"low"
30,1,0,3.49454437824911,0.600888925238824,1,0.00480711140191059,0,1,"high MOD",0.766912331606967,"high"
31,1,0,2.42630051070789,0.688199375285559,1,0.00550559500228446,0,1,"low MOD",0.602352203185126,"high"
32,1,0,2.64196905331668,0.781230858165762,1,0.00624984686532609,0,1,"low MOD",0.635302978397851,"high"
33,1,0,2.06346083448711,0.874076915170631,1,0.00699261532136504,0,1,"low MOD",0.546073169822212,"low"
34,1,0,3.31116685105489,0.527732370960566,1,0.00422185896768453,0,1,"high MOD",0.738880482018388,"high"
35,1,0,2.58892971189014,0.768754313010949,1,0.00615003450408758,0,1,"low MOD",0.627173791212609,"high"
36,1,0,3.7195817250706,0.541853156070117,1,0.00433482524856093,0,1,"high MOD",0.801678780703613,"high"
37,1,0,3.69412612106441,0.591543642827358,1,0.00473234914261886,0,1,"high MOD",0.797640218889104,"high"
38,1,0,2.35312653532952,0.744113213870152,1,0.00595290571096121,0,1,"low MOD",0.590957034447322,"low"
39,1,0,2.61518122498656,0.400444741562568,1,0.00320355793250054,0,1,"low MOD",0.632119093711009,"high"
40,1,0,3.43796094984148,0.543855872693631,1,0.00435084698154904,0,1,"high MOD",0.758347577827444,"high"
41,1,0,2.32109745950821,0.926720364092634,1,0.00741376291274107,0,1,"low MOD",0.585579989797343,"low"
42,1,0,2.43858374945962,0.836841379194643,1,0.00669473103355714,0,1,"low MOD",0.603876044214232,"high"
43,1,0,1.47689660338677,0.519150044765416,1,0.00415320035812333,0,1,"low MOD",0.456706185026234,"low"
44,1,0,3.86453048818866,0.78842081597425,1,0.006307366527794,0,1,"high MOD",0.823371654635857,"high"
45,1,0,3.27264935319667,0.803037768752177,1,0.00642430215001741,0,1,"high MOD",0.73227703829179,"high"
46,1,0,3.39082845581107,0.982360272290309,1,0.00785888217832247,0,1,"high MOD",0.750017029454528,"high"
47,1,0,2.26333326674856,0.840440570729856,1,0.00672352456583885,0,1,"low MOD",0.576905571941058,"low"
48,1,0,1.8947547754227,0.522841922789665,1,0.00418273538231732,0,1,"low MOD",0.520982969947394,"low"
49,1,0,3.77033878182755,0.77800972275486,1,0.00622407778203887,0,1,"high MOD",0.80890625019438,"high"
50,1,0,1.81250148943743,0.936285866617018,1,0.00749028693293614,0,1,"low MOD",0.507310910087932,"low"
51,1,0,3.01412530150664,0.875145561039898,1,0.00700116448831918,0,1,"high MOD",0.692326611158462,"high"
52,1,0,2.38550031004801,0.406999725797793,1,0.00325599780638234,0,1,"low MOD",0.596767432990038,"low"
53,1,0,2.81708560028486,0.902580981531572,1,0.00722064785225257,0,1,"low MOD",0.661945277627748,"high"
54,1,0,2.78120340975793,0.715976123387821,1,0.00572780898710257,0,1,"low MOD",0.656884275659034,"high"
55,1,0,4.35030743708693,0.513249188879391,1,0.00410599351103512,0,1,"high MOD",0.898783915394594,"high"
56,1,0,2.61925346503102,0.530128884338667,1,0.00424103107470933,0,1,"low MOD",0.632426369674092,"high"
57,1,0,2.52693788871283,0.577073778919173,1,0.00461659023135338,0,1,"low MOD",0.618108416653866,"high"
58,1,0,4.27828596949938,0.779688541211667,1,0.00623750832969333,0,1,"high MOD",0.887047838898461,"high"
59,1,0,3.05767735603536,0.979309744484693,1,0.00783447795587754,0,1,"high MOD",0.698770523095939,"high"
60,1,0,2.64947332937259,0.788043381523366,1,0.00630434705218692,0,1,"low MOD",0.636440713118187,"high"
61,1,0,3.49816229941146,0.808733594841181,1,0.00646986875872945,0,1,"high MOD",0.766957317214462,"high"
62,1,0,2.36591449648857,0.812013160464149,1,0.00649610528371319,0,1,"low MOD",0.592757274757098,"low"
63,1,0,2.11395424166601,0.827978303137673,1,0.00662382642510138,0,1,"low MOD",0.553954859817817,"low"
64,1,0,2.19197015471015,0.477923509028272,1,0.00382338807222618,0,1,"low MOD",0.566818981317799,"low"
65,1,0,3.05670487682671,0.572836026146418,1,0.00458268820917134,0,1,"high MOD",0.699621461601286,"high"
66,1,0,3.30420293433166,0.720522929696758,1,0.00576418343757406,0,1,"high MOD",0.737334548839464,"high"
67,1,0,1.76115791498455,0.418697853745825,1,0.0033495828299666,0,1,"low MOD",0.500685961434557,"low"
68,1,0,4.41344487985041,0.783072403052359,1,0.00626457922441887,0,1,"high MOD",0.907833187907934,"high"
69,1,0,2.43134867955886,0.858452952691825,1,0.0068676236215346,0,1,"low MOD",0.602709758817814,"high"
70,1,0,3.30320807228624,0.985037395305556,1,0.00788029916244444,0,1,"high MOD",0.736530380609439,"high"
71,1,0,3.35117661380873,0.720184372014318,1,0.00576147497611454,0,1,"high MOD",0.744562102131769,"high"
72,1,0,3.20521068101137,0.613881189197852,1,0.00491104951358281,0,1,"high MOD",0.722367474151417,"high"
73,1,0,2.85685600301037,0.609220503184852,1,0.00487376402547881,0,1,"low MOD",0.668785919224524,"high"
74,1,0,2.45180666363217,0.630209066567327,1,0.00504167253253861,0,1,"low MOD",0.606418972087245,"high"
75,1,0,2.9996626386323,0.91810775946248,1,0.00734486207569983,0,1,"low MOD",0.689995832997061,"high"
76,1,0,3.45000558343454,0.804659699622798,1,0.00643727759698238,0,1,"high MOD",0.75955861972932,"high"
77,1,0,2.05362764273105,0.640218146575834,1,0.00512174517260667,0,1,"low MOD",0.545136023443975,"low"
78,1,0,2.72405946590997,0.685812267880314,1,0.00548649814304251,0,1,"low MOD",0.648167149172906,"high"
79,1,0,2.48322167412156,0.511430214466312,1,0.00409144171573049,0,1,"low MOD",0.611544429336939,"high"
80,1,0,2.2961055190778,0.918647293226799,1,0.00734917834581439,0,1,"low MOD",0.581754948059411,"low"
81,1,0,4.1397142484928,0.679697399463527,1,0.00543757919570821,0,1,"high MOD",0.865975244630982,"high"
82,1,0,2.06348381475399,0.662801071003483,1,0.00530240856802786,0,1,"low MOD",0.546596768864297,"low"
83,1,0,3.95080787258609,0.82856969757888,1,0.00662855758063103,0,1,"high MOD",0.83654627037305,"high"
84,1,0,2.75901589866637,0.717068486944255,1,0.00573654789555404,0,1,"low MOD",0.653468123519272,"high"
85,1,0,3.81884801164237,0.987455160059021,1,0.00789964128047216,0,1,"high MOD",0.815853650627912,"high"
86,1,0,2.3908762034229,0.875701298423939,1,0.00700561038739151,0,1,"low MOD",0.596440766561248,"low"
87,1,0,4.17266923569349,0.496344702121383,1,0.00397075761697106,0,1,"high MOD",0.871496572378392,"high"
88,1,0,1.32413960229743,0.955329239920028,1,0.00764263391936022,0,1,"low MOD",0.432131436070571,"low"
89,1,0,3.44268948548794,0.71406408178217,1,0.00571251265425736,0,1,"high MOD",0.758656070796835,"high"
90,1,0,3.86913322260482,0.745163770545719,1,0.00596131016436575,0,1,"high MOD",0.824186246504013,"high"
91,1,0,3.13276932990628,0.851177837047624,1,0.00680942269638099,0,1,"high MOD",0.710638536079003,"high"
92,1,0,2.82017762490487,0.798357023976184,1,0.00638685619180947,0,1,"low MOD",0.662677525003269,"high"
93,1,0,2.81782669232996,0.713156446723676,1,0.0057052515737894,0,1,"low MOD",0.66252556756652,"high"
94,1,0,2.79808474105596,0.321137570079093,1,0.00256910056063274,0,1,"low MOD",0.660453313836107,"high"
95,1,0,4.5078139817891,0.826996256054518,1,0.00661597004843614,0,1,"high MOD",0.922243391029574,"high"
96,1,0,2.17857605984242,0.916611074590144,1,0.00733288859672115,0,1,"low MOD",0.56367850502292,"low"
97,1,0,2.99330782382558,0.595258587027896,1,0.00476206869622317,0,1,"low MOD",0.689812874835867,"high"
98,1,0,3.11689976711181,0.660584666204777,1,0.00528467732963821,0,1,"high MOD",0.70866621730039,"high"
99,1,0,2.37526036623409,0.62484076290554,1,0.00499872610324432,0,1,"low MOD",0.594655832927323,"low"
100,1,0,2.76956421549324,0.751477547733435,1,0.00601182038186748,0,1,"low MOD",0.655006242266079,"high"
1,0,1,3.52987958915783,0.523015620841866,0,0.523015620841866,1,0,"high MOD",0.499285562753082,"low"
2,0,1,2.89099948282462,0.745156141779706,0,0.745156141779706,1,0,"low MOD",0.349733118485395,"no"
3,0,1,3.17872819455518,0.640873395316129,0,0.640873395316129,1,0,"high MOD",0.418064323320152,"low"
4,0,1,3.87793324290179,0.975616563835914,0,0.975616563835914,1,0,"high MOD",0.448385907253527,"low"
5,0,1,3.50430522932029,0.754828165532174,0,0.754828165532174,1,0,"high MOD",0.441855843234158,"low"
6,0,1,2.6025415850562,0.46788866476016,0,0.46788866476016,1,0,"low MOD",0.369339782756301,"no"
7,0,1,3.88475704112955,0.630830128962733,0,0.630830128962733,1,0,"high MOD",0.529001822720839,"low"
8,0,1,2.92007024526551,0.817773305446049,0,0.817773305446049,1,0,"low MOD",0.337447736476375,"no"
9,0,1,2.12761712167097,0.275918105538397,0,0.275918105538397,1,0,"low MOD",0.340575378978981,"no"
10,0,1,3.52286281434,0.628704500932566,0,0.628704500932566,1,0,"high MOD",0.473816317375562,"low"
11,0,1,2.96545526145884,0.614452453743824,0,0.614452453743824,1,0,"low MOD",0.391350243206631,"no"
12,0,1,3.49959397720996,0.946213458746021,0,0.946213458746021,1,0,"high MOD",0.396965198321681,"no"
13,0,1,2.25960934312638,0.856364439780115,0,0.856364439780115,1,0,"low MOD",0.226932720531724,"no"
14,0,1,2.71514099916329,0.91738820433928,0,0.91738820433928,1,0,"low MOD",0.282932106562211,"no"
15,0,1,2.96403755626314,0.791112523916051,0,0.791112523916051,1,0,"low MOD",0.350364426213702,"no"
16,0,1,2.72256178104745,0.659838286273302,0,0.659838286273302,1,0,"low MOD",0.343508361790385,"no"
17,0,1,2.71387605026178,0.619114919215048,0,0.619114919215048,1,0,"low MOD",0.351569795606032,"no"
18,0,1,3.31525410826722,0.888430027324438,0,0.888430027324438,1,0,"high MOD",0.381939856504703,"no"
19,0,1,2.22338663228836,0.520960549640586,0,0.520960549640586,1,0,"low MOD",0.29876089351192,"no"
20,0,1,2.98188762842854,0.31828063831736,0,0.31828063831736,1,0,"low MOD",0.462225641685,"low"
21,0,1,2.30001046291996,0.992709711964611,0,0.992709711964611,1,0,"low MOD",0.201683983842007,"no"
22,0,1,3.38623929457725,0.944451719756657,0,0.944451719756657,1,0,"high MOD",0.37993257152958,"no"
23,0,1,2.34118380760422,0.702268372341334,0,0.702268372341334,1,0,"low MOD",0.275043269091111,"no"
24,0,1,3.91988487771991,0.677329249246148,0,0.677329249246148,1,0,"high MOD",0.523675539053952,"low"
25,0,1,3.04868193185918,0.849465945098786,0,0.849465945098786,1,0,"high MOD",0.349920463724769,"no"
26,0,1,3.12504791911213,0.908815010941107,0,0.908815010941107,1,0,"high MOD",0.347973138876995,"no"
27,0,1,3.37344456314782,0.890712518261797,0,0.890712518261797,1,0,"high MOD",0.390365505500788,"no"
28,0,1,3.43385576884769,0.75999818148122,0,0.75999818148122,1,0,"high MOD",0.429824384096287,"low"
29,0,1,3.31524370764339,0.54087513731136,0,0.54087513731136,1,0,"high MOD",0.462143231027131,"low"
30,0,1,2.27153956982137,0.89515082334074,0,0.89515082334074,1,0,"low MOD",0.219817436124655,"no"
31,0,1,2.46246340853853,0.778277945834257,0,0.778277945834257,1,0,"low MOD",0.276160998428792,"no"
32,0,1,1.56131336923676,0.849823917651024,0,0.849823917651024,1,0,"low MOD",0.121011921963111,"no"
33,0,1,3.0957222825346,0.620686716707774,0,0.620686716707774,1,0,"high MOD",0.40995264730353,"low"
34,0,1,2.13656469470511,0.57793751920253,0,0.57793751920253,1,0,"low MOD",0.272255140907895,"no"
35,0,1,3.34884559719914,0.826926540877111,0,0.826926540877111,1,0,"high MOD",0.401300890135919,"low"
36,0,1,3.49013341996619,0.462728070823178,0,0.462728070823178,1,0,"high MOD",0.507083279035604,"low"
37,0,1,3.01425787574129,0.88026333295672,0,0.88026333295672,1,0,"high MOD",0.33751736558557,"no"
38,0,1,2.03111145370231,0.773024381319846,0,0.773024381319846,1,0,"low MOD",0.211011520265007,"no"
39,0,1,2.59855897041373,0.768290895234777,0,0.768290895234777,1,0,"low MOD",0.299403481163318,"no"
40,0,1,4.02566514843978,0.724507449783439,0,0.724507449783439,1,0,"high MOD",0.529062149809941,"low"
41,0,1,3.62989790670495,0.962757851883563,0,0.962757851883563,1,0,"high MOD",0.413194019827632,"low"
42,0,1,3.38623432789888,0.793361051533007,0,0.793361051533007,1,0,"high MOD",0.414798884707595,"low"
43,0,1,4.65431255450421,0.852365511042268,0,0.852365511042268,1,0,"high MOD",0.596271428913971,"low"
44,0,1,2.77537141253748,0.84673678511629,0,0.84673678511629,1,0,"low MOD",0.308502497671238,"no"
45,0,1,3.15872721816611,0.655447126359828,0,0.655447126359828,1,0,"high MOD",0.411624081327133,"low"
46,0,1,3.64222748308686,0.646843051985069,0,0.646843051985069,1,0,"high MOD",0.487994293093732,"low"
47,0,1,2.90246280257217,0.301652937090265,0,0.301652937090265,1,0,"low MOD",0.453843599528735,"low"
48,0,1,3.79481853513499,0.755824505722105,0,0.755824505722105,1,0,"high MOD",0.486320273315666,"low"
49,0,1,3.41202501701378,0.519477328827615,0,0.519477328827615,1,0,"high MOD",0.481970619041901,"low"
50,0,1,2.81658427591938,0.852003073572928,0,0.852003073572928,1,0,"low MOD",0.313627640855383,"no"
51,0,1,2.86627623944492,0.948835716571558,0,0.948835716571558,1,0,"low MOD",0.298926563782704,"no"
52,0,1,2.52189188130055,0.817953741329715,0,0.817953741329715,1,0,"low MOD",0.276147887585534,"no"
53,0,1,3.02514005081327,0.398438357280489,0,0.398438357280489,1,0,"high MOD",0.450381925368082,"low"
54,0,1,3.95924138653305,0.541350061411736,0,0.541350061411736,1,0,"high MOD",0.561110199140838,"low"
55,0,1,2.44466711394065,0.694074875705408,0,0.694074875705408,1,0,"low MOD",0.292854584674236,"no"
